ID	MODEL	SEND	RECEIVE	LATENCY
574	densenet-9	17731952983723690	17731953100785458	53355
744	densenet-9	17732101244021660	17732101361104126	53364
287	densenet-9	17731628324010828	17731628441110266	53372
919	densenet-9	17732304243567514	17732304360896900	53477
640	densenet-9	17732016504370006	17732016622525220	53853
180	densenet-9	17731493552240544	17731493670496400	53899
133	densenet-9	17731432829120502	17731432947407778	53913
603	densenet-9	17731981781668312	17731981899962510	53917
739	densenet-9	17732098101327616	17732098219889376	54039
362	densenet-9	17731719665494610	17731719784388984	54190
956	densenet-9	17732346773173376	17732346892509054	54391
599	resnet18-v2-7	17731977019152230	17731977138586036	54436
894	resnet34-v2-7	17732286222018474	17732286342144700	54752
261	resnet34-v2-7	17731598107587714	17731598227753970	54770
71	resnet34-v2-7	17731312983738796	17731313104154448	54884
315	resnet34-v2-7	17731656782231184	17731656902728824	54921
575	densenet-9	17731953268815494	17731953389316050	54922
632	resnet34-v2-7	17731998754439324	17731998874976568	54939
629	resnet34-v2-7	17731997995566656	17731998116278012	55018
81	resnet34-v2-7	17731322471680928	17731322592721068	55168
269	resnet50-v2-7	17731600465328898	17731600586506858	55231
670	resnet34-v2-7	17732033333377914	17732033454591952	55247
656	resnet34-v2-7	17732025336898888	17732025458127852	55254
147	resnet34-v2-7	17731439905534588	17731440026779426	55262
785	resnet50-v2-7	17732147264597952	17732147386043088	55353
451	resnet50-v2-7	17731825958206196	17731826079749264	55397
913	resnet50-v2-7	17732297421027566	17732297542945574	55568
522	resnet34-v2-7	17731909645337932	17731909767426644	55646
141	resnet50-v2-7	17731437142675030	17731437264859250	55690
781	resnet50-v2-7	17732126856326054	17732126978583884	55723
950	resnet50-v2-7	17732325793606306	17732325915893478	55737
953	resnet50-v2-7	17732329315939326	17732329438245626	55745
162	resnet50-v2-7	17731451344243536	17731451466645482	55789
378	resnet50-v2-7	17731732026834272	17731732149292234	55814
671	resnet50-v2-7	17732034273582548	17732034396070736	55828
767	densenet-9	17732117155468950	17732117278085604	55887
208	mobilenetv2-7	17731515863988024	17731515986614836	55891
333	resnet34-v2-7	17731692766583618	17731692889361730	55960
660	resnet50-v2-7	17732027439009696	17732027561882044	56003
198	resnet50-v2-7	17731509091690120	17731509214568322	56006
495	resnet50-v2-7	17731887504929978	17731887627858892	56029
352	resnet50-v2-7	17731712600697670	17731712723640070	56035
789	resnet50-v2-7	17732149362716382	17732149485687954	56049
215	resnet50-v2-7	17731532115445904	17731532238518278	56094
942	resnet34-v2-7	17732321801156080	17732321924615482	56271
441	resnet50-v2-7	17731822625835300	17731822749392326	56315
468	resnet50-v2-7	17731854565064206	17731854688659614	56333
212	resnet50-v2-7	17731529939866120	17731530063563390	56379
