ID	MODEL	SEND	RECEIVE	LATENCY
540	squeezenet1.1-7	17735965341510494	17736068474936578	47007031
301	inception_v3	17735949869104658	17736053082748158	47043593
606	mnist-8	17735969939395818	17736073179607928	47055702
940	resnet50-v2-7	17736003140976078	17736106526704736	47122027
707	mnist-8	17735976475216846	17736079962982008	47168534
878	inception_v3	17735990419039622	17736094182788108	47294324
635	resnet34-v2-7	17735971907293894	17736075780605848	47344262
625	inception_v3	17735971613211554	17736075778840614	47477497
869	squeezenet1.1-7	17735989913903072	17736094183254668	47524772
369	resnet50-v2-7	17735951508470976	17736056179715734	47707951
641	densenet-9	17735972086482306	17736076972843120	47805998
852	mobilenetv2-7	17735989147962896	17736094183333606	47873915
845	googlenet-9	17735989056407958	17736094183276000	47915618
660	squeezenet1.1-7	17735972961800438	17736078220609120	47975756
581	resnet34-v2-7	17735967993246434	17736073265309724	47981797
576	inception_v3	17735967917955166	17736073202870776	47987655
695	inception_v3	17735976061941912	17736081365308990	47996065
842	densenet-9	17735988549567798	17736094182368522	48146217
731	inception_v3	17735978156687702	17736083919186682	48205332
484	mnist-8	17735962762341600	17736068549689896	48216658
715	resnet18-v2-7	17735976963076882	17736082820074992	48248403
454	googlenet-9	17735961334407170	17736067319521292	48306797
895	resnet50-v2-7	17735991604153450	17736097631841376	48326202
725	inception_v3	17735977735078470	17736083919271020	48397535
370	resnet50-v2-7	17735951572035076	17736057803593098	48419123
774	inception_v3	17735981285515436	17736087612679542	48462700
343	inception_v3	17735951118106990	17736057882064070	48661785
392	resnet50-v2-7	17735959167506744	17736066000861476	48693416
414	resnet50-v2-7	17735960024459492	17736067016302776	48765653
711	resnet34-v2-7	17735976730571704	17736083919328370	48855404
326	mobilenetv2-7	17735950867668748	17736058063128278	48858459
317	googlenet-9	17735950523677410	17736057804762108	48897486
566	mnist-8	17735965934630552	17736073355931494	48961395
706	resnet34-v2-7	17735976454417368	17736083918537674	48980911
438	googlenet-9	17735960768868900	17736068422779282	49067415
898	squeezenet1.1-7	17735991637253304	17736099357905584	49097836
803	densenet-9	17735982301681782	17736090069517618	49119341
638	mobilenetv2-7	17735971963124714	17736079962733916	49224981
853	densenet-9	17735989219185078	17736097288238836	49256633
552	resnet50-v2-7	17735965796725108	17736073925915436	49284042
855	mobilenetv2-7	17735989240221658	17736097452462054	49321896
778	resnet34-v2-7	17735981803139956	17736090110572520	49365283
861	densenet-9	17735989285569924	17736097631742304	49382940
813	mobilenetv2-7	17735982589955660	17736091231593732	49517610
775	densenet-9	17735981287644000	17736090064341116	49579169
509	inception_v3	17735964040155134	17736072893620626	49614159
515	squeezenet1.1-7	17735964213474200	17736073265507874	49704664
517	squeezenet1.1-7	17735964222303888	17736073355864154	49741823
526	mnist-8	17735964858314120	17736074157857294	49817476
843	inception_v3	17735988558904582	17736098093689302	49924696
501	mobilenetv2-7	17735963316534536	17736072893846138	49944080
497	resnet18-v2-7	17735963276236496	17736072905713406	49967856
840	resnet34-v2-7	17735988446762680	17736098103272210	49980177
679	mobilenetv2-7	17735973411619918	17736083132953782	50009723
902	resnet50-v2-7	17735991708335124	17736101632123766	50102000
685	googlenet-9	17735973916313336	17736083926576920	50141414
286	densenet-9	17735948422111652	17736058433454724	50141906
876	densenet-9	17735990295122962	17736100355942176	50164457
906	resnet18-v2-7	17735992013184320	17736102108823512	50180327
450	mobilenetv2-7	17735961245786276	17736071422940262	50217481
838	densenet-9	17735988389923830	17736098583709158	50225061
835	inception_v3	17735983290612516	17736093596189614	50276015
211	mobilenetv2-7	17735945822855304	17736056179687866	50299376
676	resnet50-v2-7	17735973376436684	17736083753896834	50308778
683	squeezenet1.1-7	17735973512647192	17736083917495136	50321261
680	densenet-9	17735973468131326	17736083926614504	50345707
141	resnet18-v2-7	17735942555387086	17736053082682260	50377071
482	googlenet-9	17735962696046712	17736073265578726	50396322
468	mnist-8	17735962603996812	17736073179762192	50399163
440	mnist-8	17735960820562664	17736071462686376	50429409
476	inception_v3	17735962641148374	17736073355909400	50462516
315	mobilenetv2-7	17735950377491692	17736061257303802	50537744
658	googlenet-9	17735972932225040	17736083926597178	50589959
656	squeezenet1.1-7	17735972878942402	17736083919210742	50610878
623	resnet34-v2-7	17735971561454932	17736082615278462	50617057
756	googlenet-9	17735980118814960	17736091231532646	50643900
752	googlenet-9	17735979699117510	17736090914457770	50690674
851	resnet18-v2-7	17735989136270512	17736100356757844	50693020
654	squeezenet1.1-7	17735972319388912	17736083584215832	50713230
653	mnist-8	17735972286066796	17736083605329954	50738041
820	googlenet-9	17735982829668060	17736094182807338	50753481
234	resnet50-v2-7	17735946617815742	17736058063152978	50795504
645	mnist-8	17735972127923570	17736083584290332	50800531
812	resnet18-v2-7	17735982571772892	17736094182438446	50870859
643	resnet34-v2-7	17735972127656034	17736083918609248	50953032
403	resnet34-v2-7	17735959428361872	17736071326758160	51002003
628	resnet18-v2-7	17735971640841476	17736083550227286	51007012
798	densenet-9	17735982260859170	17736094181172866	51011993
722	googlenet-9	17735977658977696	17736090064403718	51233102
434	googlenet-9	17735960536909656	17736073265094414	51380211
187	mnist-8	17735945073096692	17736057804782532	51381807
889	inception_v3	17735991438278766	17736104304864684	51443293
412	squeezenet1.1-7	17735960001865098	17736073203034478	51595792
430	googlenet-9	17735960490700014	17736073717712734	51607571
382	mnist-8	17735957145579574	17736070379451160	51610698
919	inception_v3	17735992235857376	17736105751677264	51739206
704	resnet18-v2-7	17735976436926964	17736090082645292	51798413
924	resnet18-v2-7	17735992296044686	17736106168553086	51901781
701	densenet-9	17735976213270018	17736090110462628	51913032
174	resnet34-v2-7	17735943794207496	17736057740432180	51935380
753	resnet34-v2-7	17735980102881672	17736094106154922	51961382
176	googlenet-9	17735943800763590	17736057804620842	51961648
462	googlenet-9	17735961738959132	17736075778861496	51978077
553	resnet50-v2-7	17735965798675580	17736079962649842	52034628
728	resnet50-v2-7	17735977796521770	17736092100580568	52098477
859	densenet-9	17735989268613132	17736104084902408	52331945
894	inception_v3	17735991601774242	17736106462323272	52352118
896	mobilenetv2-7	17735991605724084	17736106528678814	52380562
883	squeezenet1.1-7	17735991133584468	17736106164031206	52429556
818	resnet50-v2-7	17735982819982146	17736097881415174	52443679
571	inception_v3	17735967666708078	17736082820523708	52485786
442	mnist-8	17735960827964586	17736076011560850	52499360
799	mnist-8	17735982264676558	17736097484935886	52516070
849	densenet-9	17735989077610654	17736104305089040	52519361
816	densenet-9	17735982779374012	17736098063419088	52545143
649	resnet34-v2-7	17735972200656424	17736087604832914	52599898
808	mobilenetv2-7	17735982559226906	17736098093762460	52659314
836	mobilenetv2-7	17735983359388432	17736098933316104	52677268
824	inception_v3	17735982952663586	17736098583818702	52703352
599	resnet34-v2-7	17735969837867308	17736085476113976	52706584
885	resnet34-v2-7	17735991151458140	17736106927001906	52769163
913	mobilenetv2-7	17735992219356446	17736108035318210	52787585
801	googlenet-9	17735982269080978	17736098093259160	52791330
577	mnist-8	17735967933574728	17736083919361310	52864989
539	densenet-9	17735965338256708	17736081365351908	52883817
904	mobilenetv2-7	17735992009914542	17736108093165204	52909412
619	resnet50-v2-7	17735971505771228	17736087604891294	52916645
781	googlenet-9	17735981851787374	17736098065180346	52968729
863	squeezenet1.1-7	17735989869913490	17736106538397832	53176155
682	resnet18-v2-7	17735973471838332	17736090224360168	53214458
555	mobilenetv2-7	17735965834961620	17736082615797564	53227363
769	densenet-9	17735981229574162	17736098103312860	53269707
365	inception_v3	17735951446386150	17736068422734922	53316476
767	densenet-9	17735980476475256	17736097485148608	53331209
491	squeezenet1.1-7	17735962946013958	17736079962942874	53334972
847	resnet50-v2-7	17735989071731092	17736106157324548	53366268
717	mnist-8	17735976968641916	17736094182707580	53424824
521	densenet-9	17735964488510088	17736081709179216	53427834
909	inception_v3	17735992048399046	17736109295453298	53439860
827	squeezenet1.1-7	17735982964570748	17736100334482116	53495857
754	resnet34-v2-7	17735980113820272	17736097540115536	53521556
710	densenet-9	17735976728760374	17736094182627328	53534123
850	squeezenet1.1-7	17735989126975758	17736106633069480	53557927
766	resnet18-v2-7	17735980470842002	17736098063074904	53597189
809	mobilenetv2-7	17735982566083126	17736100334525248	53677503
